n_amenageur;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations
SDEG 16;FR*S16*PMB16*2;AIGRE - Villejésus - Place De L'glise;Villejésus - Place De L'glise 16140 AIGRE;16411;0.028132;45.894076;2;FR*S16*EMB16*2*1*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEG 16;FR*S16*PMB16*34;ROUILLAC - Place Thiers;Place Thiers 16170 ROUILLAC;16286;-0.065062;45.775582;2;FR*S16*EMB16*34*1*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEG 16;FR*S16*PMB16*24;MERIGNAC - Impasse Des Caducées - Pôle Médical;Impasse Des Caducées - Pôle Médical 16200 MERIGNAC;16216;-0.082316;45.696191;2;FR*S16*EMB16*24*1*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEG 16;FR*S16*PMB16*1;AIGRE - Place De L'Hôtel De Ville;Place De L'Hôtel De Ville 16140 AIGRE;16411;0.010372;45.893838;2;FR*S16*EMB16*1*1*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEG 16;FR*S16*PMB16*28;MONTMOREAU - Parking De La Tude;Parking De La Tude 16190 MONTMOREAU;16320;0.13251;45.398553;2;FR*S16*EMB16*28*1*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEG 16;FR*S16*PMB16*41;VALENCE - Pièce Du Pont, Le Bourg, Rd 739, Route De Mansle;Pièce Du Pont, Le Bourg, Rd 739, Route De Mansle 16460 VALENCE;16392;0.307256;45.887144;2;FR*S16*EMB16*41*1*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEG 16;FR*S16*PMB16*20;MAINE DE BOIXE - Place De La Mairie;Place De La Mairie 16230 MAINE DE BOIXE;16200;0.177472;45.852035;2;FR*S16*EMB16*20*1*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*68;LAHONCE - Place Des Commerces;Place Des Commerces 64990 LAHONCE;64304;-1.386753;43.487185;2;FR*S64*EMB64*68*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*75;LOUHOSSOA - Parking De L'école;Parking De L'école 64250 LOUHOSSOA;64350;-1.350442;43.316138;2;FR*S64*EMB64*75*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*12;ARETTE LA PIERRE SAINT MARTIN - Parking Office De Tourisme;Parking Office De Tourisme 64570 ARETTE LA PIERRE SAINT MARTIN;64040;-0.744628;42.977496;2;FR*S64*EMB64*12*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*10;AREN - Rue Carrère;Rue Carrère 64400 AREN;64039;-0.689243;43.260806;2;FR*S64*EMB64*10*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*54;GAN - Rue Louis Bidau;Rue Louis Bidau 64290 GAN;64230;-0.387803;43.23161;2;FR*S64*EMB64*54*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*27;BAYONNE - Rue Lasseguette;Rue Lasseguette 64100 BAYONNE;64102;-1.479587;43.480653;2;FR*S64*EMB64*27*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*11;ARETTE - Route D'Issor;Route D'Issor  64570 ARETTE;64040;-0.715234;43.09505;2;FR*S64*EMB64*11*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*111;SAINT PIERRE D'IRUBE - Parking De La Poste;Parking De La Poste 64990 SAINT PIERRE D'IRUBE;64496;-1.458963;43.47879;2;FR*S64*EMB64*111*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*45;CAMBO - Place Sorhainde;Place Sorhainde 64250 CAMBO;64160;-1.400397;43.360763;2;FR*S64*EMB64*45*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*37;BIDARRAY - Parking Antetxa;Parking Antetxa 64780 BIDARRAY;64124;-1.350787;43.265264;2;FR*S64*EMB64*37*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*62;HENDAYE - Rue Lekueder;Rue Lekueder 64700 HENDAYE;64260;-1.772589;43.346947;2;FR*S64*EMB64*62*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*13;ARTHEZ DE BEARN - Place Du Palais;Place Du Palais 64370 ARTHEZ DE BEARN;64057;-0.615299;43.464344;2;FR*S64*EMB64*13*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*120;URCUIT - Parking De La Mairie;Parking De La Mairie 64990 URCUIT;64540;-1.336469;43.485745;2;FR*S64*EMB64*120*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*4;ANGLET - Parking Service Technique;Parking Service Technique 64600 ANGLET;64024;-1.515348;43.482129;2;FR*S64*EMB64*4*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*30;BENEJACQ - Impasse de la Fontaine;Impasse de la Fontaine 64800 BENEJACQ;64109;-0.213154;43.191564;2;FR*S64*EMB64*30*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*88;NAY - Place Du 8 Mai 1945;Place Du 8 Mai 1945 64800 NAY;64417;-0.260889;43.178398;2;FR*S64*EMB64*88*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*49;CIBOURE - Parking Marinela - Avenue François Miterrand;Parking Marinela - Avenue François Miterrand 64500 CIBOURE;64189;-1.665693;43.382231;2;FR*S64*EMB64*49*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*74;LONS - Mail De Coubertin;Mail De Coubertin 64140 LONS;64348;-0.3920111;43.3245778;2;FR*S64*EMB64*74*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*27;BAYONNE - Rue Lasseguette;Rue Lasseguette 64100 BAYONNE;64102;-1.479587;43.480653;2;FR*S64*EMB64*27*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*53;ESPOEY - Route De Lourdes (Tennis);Route De Lourdes (Tennis) 64420 ESPOEY;64216;-0.1630527;43.2452167;2;FR*S64*EMB64*53*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*29;BEDOUS - Rue Gambetta Parking Nord;Rue Gambetta Parking Nord 64460 BEDOUS;64104;-0.601011;43.000209;2;FR*S64*EMB64*29*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*70;LARUNS - Parking Mediatheque;Parking Mediatheque 64440 LARUNS;64320;-0.428099;42.987435;2;FR*S64*EMB64*70*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*101;POEY DE LESCAR - Zone Principale;Zone Principale 64230 POEY DE LESCAR;64448;-0.478742;43.346133;2;FR*S64*EMB64*101*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*71;LASSEUBE - Chemin Du Mourou;Chemin Du Mourou 64290 LASSEUBE;64324;-0.478445;43.222602;2;FR*S64*EMB64*71*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*7;ARBONNES - Parking Mairie;Parking Mairie 64210 ARBONNES;64035;-1.550943;43.43213;2;FR*S64*EMB64*7*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*72;LEMBEYE - Place Marcadieu;Place Marcadieu 64350 LEMBEYE;64182;-0.112355;43.4490639;2;FR*S64*EMB64*72*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*127;PAU - Rue Thomas Edison;Rue Thomas Edison 64000 PAU;64445;-0.3265;43.3250556;3;FR*S64*EMB64*127*1*1;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*38;BIDART - Parking Du Lavoir;Parking Du Lavoir 64210 BIDART;64125;-1.59103;43.437927;2;FR*S64*EMB64*38*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*109;SAINT PALAIS - Rue Jean Urruty;Rue Jean Urruty 64120 SAINT PALAIS;64493;-1.03606;43.328079;2;FR*S64*EMB64*109*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*22;BAYONNE  - Polo Beyris;Polo Beyris 64100 BAYONNE ;64102;-1.498578;43.479192;2;FR*S64*EMB64*22*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*65;LA BASTIDE DE CLAIRENCE - Parking Rd10;Parking Rd10 64240 LA BASTIDE DE CLAIRENCE;64289;-1.256211;43.429482;2;FR*S64*EMB64*65*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*101;POEY DE LESCAR - Zone Principale;Zone Principale 64230 POEY DE LESCAR;64448;-0.478742;43.346133;2;FR*S64*EMB64*101*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*59;HASPARREN - Place Harana;Place Harana 64240 HASPARREN;64256;-1.303562;43.385556;2;FR*S64*EMB64*59*1*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*119;TARDETS - Parking Du Lavoir;Parking Du Lavoir 64470 TARDETS;64533;-0.864163;43.116351;2;FR*S64*EMB64*119*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*74;LONS - Mail De Coubertin;Mail De Coubertin 64140 LONS;64348;-0.3920111;43.3245778;2;FR*S64*EMB64*74*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*24;BAYONNE - Place Des Gascons;Place Des Gascons 64100 BAYONNE;64102;-1.455062;43.499332;2;FR*S64*EMB64*24*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*115;SAUVAGNON - Place Du Champ De Foire;Place Du Champ De Foire  64230 SAUVAGNON;64511;-0.386747;43.403502;2;FR*S64*EMB64*115*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*41;BIZANOS - Rue Georges Clémenceau;Rue Georges Clémenceau 64320 BIZANOS;64132;-0.352839;43.2880611;2;FR*S64*EMB64*41*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*5;ANGLET - Parking Vert Izardia;Parking Vert Izardia 64600 ANGLET;64024;-1.52123;43.526861;2;FR*S64*EMB64*5*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*8;ARBUS - Place Mairie;Place Mairie 64230 ARBUS;64037;-0.506672;43.334592;2;FR*S64*EMB64*8*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*63;JATXOU - Place Des Sports;Place Des Sports 64480 JATXOU;64282;-1.428592;43.388065;2;FR*S64*EMB64*63*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*87;NAVARRENX - Place Du Foirail;Place Du Foirail 64190 NAVARRENX;64555;-0.760931;43.323806;2;FR*S64*EMB64*87*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*23;BAYONNE - Place Albret;Place Albret 64100 BAYONNE;64102;-1.466206;43.494068;2;FR*S64*EMB64*23*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*33;BIARRITZ - Parking Gambetta;Parking Gambetta 64200 BIARRITZ;64122;-1.563354;43.480666;2;FR*S64*EMB64*33*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*127;PAU - Rue Thomas Edison;Rue Thomas Edison 64000 PAU;64445;-0.3265;43.3250556;3;FR*S64*EMB64*127*1*2;43;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*115;SAUVAGNON - Place Du Champ De Foire;Place Du Champ De Foire  64230 SAUVAGNON;64511;-0.386747;43.403502;2;FR*S64*EMB64*115*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*78;MAZEROLLES - Route De Arzacq D32;Route De Arzacq D32 64230 MAZEROLLES;64374;-0.470634;43.445971;2;FR*S64*EMB64*78*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*117;SERRES CASTET - Chemin De Liben;Chemin De Liben 64121 SERRES CASTET;64519;-0.377164;43.379721;2;FR*S64*EMB64*117*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*114;SAULT DE NAVAILLES - Place De L'église;Place De L'église 64300 SAULT DE NAVAILLES;64510;-0.67319;43.551067;2;FR*S64*EMB64*114*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*61;HENDAYE - Quai De La Floride;Quai De La Floride 64700 HENDAYE;64260;-1.781185;43.368277;2;FR*S64*EMB64*61*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*64;JURANCON  - Rue Louis Barthou;Rue Louis Barthou 64110 JURANCON ;64284;-0.391359;43.285932;2;FR*S64*EMB64*64*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*95;OUSSE - Rue Des Pyrenees;Rue Des Pyrenees 64320 OUSSE;64439;-0.268858;43.28408;2;FR*S64*EMB64*95*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*91;OLORON SAINTE MARIE - Place G. Clemenceau;Place G. Clemenceau 64400 OLORON SAINTE MARIE;64422;-0.604778;43.193944;2;FR*S64*EMB64*91*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*56;GELOS - Square Edouard Herriot;Square Edouard Herriot 64110 GELOS;64237;-0.370771;43.285103;2;FR*S64*EMB64*56*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*52;ESPELETTE - Parking Jaureguia;Parking Jaureguia 64250 ESPELETTE;64213;-1.446297;43.339203;2;FR*S64*EMB64*52*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*20;BARDOS - Parking Du Stade;Parking Du Stade 64520 BARDOS;64094;-1.20519;43.474678;2;FR*S64*EMB64*20*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*43;BOSDARROS - Route Du Village;Route Du Village  64290 BOSDARROS;64257;-0.362168;43.220954;2;FR*S64*EMB64*43*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*60;HELETTE - Parking D645 Mairie;Parking D645 Mairie 64640 HELETTE;64259;-1.244016;43.306766;2;FR*S64*EMB64*60*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*113;SARE - Parking Annexe De La Mairie;Parking Annexe De La Mairie 64310 SARE;64504;-1.579401;43.31342;2;FR*S64*EMB64*113*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*61;HENDAYE - Quai De La Floride;Quai De La Floride 64700 HENDAYE;64260;-1.781185;43.368277;2;FR*S64*EMB64*61*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*100;PAU - Rue Lavoisier Centre Kennedy;Rue Lavoisier Centre Kennedy 64000 PAU;64445;-0.365129;43.310793;2;FR*S64*EMB64*100*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*118;SOUMOULOU - Rd817 Place De La Mairie;Rd817 Place De La Mairie  64420 SOUMOULOU;64526;-0.189169;43.266114;2;FR*S64*EMB64*118*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*80;MONTARDON - Chemin Lanots (Parking);Chemin Lanots (Parking) 64121 MONTARDON;64399;-0.348866;43.369244;2;FR*S64*EMB64*80*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*69;LARCEVEAU - Place De La Mairie;Place De La Mairie  64120 LARCEVEAU;64314;-1.093103;43.230894;2;FR*S64*EMB64*69*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*102;PONTACQ - Rue Du Stade;Rue Du Stade 64530 PONTACQ;64453;-0.113234;43.184776;2;FR*S64*EMB64*102*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*73;LONS - Avenue Du Moulin;Avenue Du Moulin 64140 LONS;64348;-0.3978027;43.3236361;2;FR*S64*EMB64*73*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*64;JURANCON  - Rue Louis Barthou;Rue Louis Barthou 64110 JURANCON ;64284;-0.391359;43.285932;2;FR*S64*EMB64*64*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*110;SAINT PEE SUR NIVELLE - Place Principale;Place Principale 64310 SAINT PEE SUR NIVELLE;64495;-1.549645;43.353795;2;FR*S64*EMB64*110*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*50;COARRAZE  - Rue De La Gare;Rue De La Gare 64800 COARRAZE ;64191;-0.242255;43.1819056;2;FR*S64*EMB64*50*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*55;GARLIN - Place Marcadieu;Place Marcadieu 64330 GARLIN;64233;-0.273733;43.5585861;2;FR*S64*EMB64*55*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*10;AREN - Rue Carrère;Rue Carrère 64400 AREN;64039;-0.689243;43.260806;2;FR*S64*EMB64*10*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*103;PUYOO - Place De La Mairie;Place De La Mairie  64270 PUYOO;64461;-0.915612;43.526647;2;FR*S64*EMB64*103*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*82;MORLAAS - Parking Communauté de communes du Nord-Est Béarn;Parking Communauté de communes du Nord-Est Béarn 64160 MORLAAS;64405;-0.25093;43.339057;2;FR*S64*EMB64*82*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*16;ARUDY - Rue Des Ecoles;Rue Des Ecoles 64260 ARUDY;64062;-0.429515;43.10335;2;FR*S64*EMB64*16*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*69;LARCEVEAU - Place De La Mairie;Place De La Mairie  64120 LARCEVEAU;64314;-1.093103;43.230894;2;FR*S64*EMB64*69*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*78;MAZEROLLES - Route De Arzacq D32;Route De Arzacq D32 64230 MAZEROLLES;64374;-0.470634;43.445971;2;FR*S64*EMB64*78*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*126;VILLEFRANQUE - Chemin Bahunenia;Chemin Bahunenia 64990 VILLEFRANQUE;64558;-1.454603;43.436344;2;FR*S64*EMB64*126*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*59;HASPARREN - Place Harana;Place Harana 64240 HASPARREN;64256;-1.303562;43.385556;2;FR*S64*EMB64*59*1*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*96;PAU - Avenue Nitot;Avenue Nitot 64000 PAU;64445;-0.354209;43.295142;2;FR*S64*EMB64*96*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*96;PAU - Avenue Nitot;Avenue Nitot 64000 PAU;64445;-0.354209;43.295142;2;FR*S64*EMB64*96*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*14;ARTIGUELOUTAN - Rue De La Vallee De L'Ousse;Rue De La Vallee De L'Ousse 64420 ARTIGUELOUTAN;64059;-0.249037;43.275677;2;FR*S64*EMB64*14*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*53;ESPOEY - Route De Lourdes (Tennis);Route De Lourdes (Tennis) 64420 ESPOEY;64216;-0.1630527;43.2452167;2;FR*S64*EMB64*53*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*118;SOUMOULOU - Rd817 Place De La Mairie;Rd817 Place De La Mairie  64420 SOUMOULOU;64526;-0.189169;43.266114;2;FR*S64*EMB64*118*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*99;PAU - Place Du Foirail;Place Du Foirail 64000 PAU;64445;-0.370207;43.302959;2;FR*S64*EMB64*99*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*52;ESPELETTE - Parking Jaureguia;Parking Jaureguia 64250 ESPELETTE;64213;-1.446297;43.339203;2;FR*S64*EMB64*52*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*45;CAMBO - Place Sorhainde;Place Sorhainde 64250 CAMBO;64160;-1.400397;43.360763;2;FR*S64*EMB64*45*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*40;BILLERE - Avenue Du Tonkin;Avenue Du Tonkin  64140 BILLERE;64129;-0.384321;43.314882;2;FR*S64*EMB64*40*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*28;BAYONNE - Square Leo Pouzac;Square Leo Pouzac 64100 BAYONNE;64102;-1.470652;43.491816;2;FR*S64*EMB64*28*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*91;OLORON SAINTE MARIE - Place G. Clemenceau;Place G. Clemenceau 64400 OLORON SAINTE MARIE;64422;-0.604778;43.193944;2;FR*S64*EMB64*91*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*127;PAU - Rue Thomas Edison;Rue Thomas Edison 64000 PAU;64445;-0.3265;43.3250556;3;FR*S64*EMB64*127*1*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*86;NAVAILLES ANGOS  - Rue Du Bourg;Rue Du Bourg 64450 NAVAILLES ANGOS ;64415;-0.342253;43.415914;2;FR*S64*EMB64*86*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*36;BIDACHE - Allee Corisande;Allee Corisande 64520 BIDACHE;64123;-1.138647;43.483562;2;FR*S64*EMB64*36*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*17;ARZACQ  - Place Marcadieu;Place Marcadieu 64410 ARZACQ ;64063;-0.410083;43.534475;2;FR*S64*EMB64*17*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*37;BIDARRAY - Parking Antetxa;Parking Antetxa 64780 BIDARRAY;64124;-1.350787;43.265264;2;FR*S64*EMB64*37*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*4;ANGLET - Parking Service Technique;Parking Service Technique 64600 ANGLET;64024;-1.515348;43.482129;2;FR*S64*EMB64*4*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*47;CASTEIDE DOAT - Rue Simin Palay;Rue Simin Palay 64460 CASTEIDE DOAT;64173;-0.013904;43.375095;2;FR*S64*EMB64*47*1*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
SDEPA 64;FR*S64*PMB64*121;URRUGNE - Parking D'Abbadie;Parking D'Abbadie 64122 URRUGNE;64545;-1.697669;43.363674;2;FR*S64*EMB64*121*1*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
